Id,Prediction
58123,4920684.81099776
58124,3546472.61935745
58125,4799246.88982921
58126,3575527.99316999
58127,4463766.76347625
58128,4282385.59553498
58129,3339352.50443146
58130,4164230.48335483
58131,3084973.82867786
58132,3556646.21412074
58133,3894830.82956277
58134,4163792.42517102
58135,4388966.44621606
58136,5044074.82219692
58137,4251154.44578626
58138,4253679.97269383
58139,4134819.54457823
58140,3701262.36538331
58141,4369531.46931094
58142,5291230.33507568
58143,4329392.83050323
58144,4840707.89125209
58145,4473602.82310567
58146,4689243.54634312
58147,4969166.10784766
58148,3968812.29800833
58149,5532616.96820658
58150,4649616.14566103
58151,4139097.4005765
58152,3706042.30326242
58153,4560599.67868004
58154,4886038.47687645
58155,3334657.95422731
58156,3004604.74273026
58157,4940986.8399931
58158,4675987.80610766
58159,4992940.22182803
58160,4035850.96396982
58161,3645120.06887285
58162,3354243.53297174
58163,3408684.47421329
58164,4810898.53066108
58165,5149258.43213075
58166,4572404.10658615
58167,3373912.12474293
58168,3084373.55647078
58169,4377969.41885373
58170,3147157.20810974
58171,4725907.59493592
58172,4408258.71339055
58173,4311516.54064298
58174,3980651.49181949
58175,4117817.33403774
58176,4741433.91249156
58177,3609727.94741983
58178,4915197.26607586
58179,4396612.75702693
58180,4950989.76342161
58181,2772251.05221914
58182,3766681.7545513
58183,4807473.33013762
58184,4124985.14272628
58185,4620059.37741755
58186,3322046.40197527
58187,4739973.50616213
58188,4178757.04217088
58189,4463683.57437526
58190,4784281.39373303
58191,4639530.67176458
58192,3781642.97152738
58193,4498972.66137237
58194,4112744.9820804
58195,4842030.16816411
58196,3808617.79242927
58197,4393678.25368063
58198,4842008.272023
58199,4754210.03080051
58200,4087773.83428076
58201,4775239.95726766
58202,5231920.04507301
58203,4631812.18470204
58204,3989548.88220726
58205,3134511.64682343
58206,4738165.42612375
58207,3970943.28370193
58208,3452232.17342352
58209,4874406.26560183
58210,4423463.68443018
58211,4607797.13604558
58212,5034924.30905219
58213,4625847.44611214
58214,3424553.73414934
58215,4573900.12600704
58216,4607914.6192071
58217,3937315.25966941
58218,3870918.85667754
58219,5029906.11506829
58220,3482361.34078361
58221,4875910.92027983
58222,4192568.00674151
58223,2862355.73094141
58224,4368448.10239932
58225,4761178.47586447
58226,4791125.34826528
58227,4287919.73083557
58228,4335030.56479997
58229,4104943.42467047
58230,2860050.57457044
58231,4787793.6108148
58232,3733622.77395276
58233,3307832.25651246
58234,4439032.43316713
58235,3458854.60073643
58236,4158005.36938691
58237,4820077.35882837
58238,4242967.287781
58239,3160064.97143772
58240,4298060.93806548
58241,4251000.75736147
58242,4847229.07557653
58243,4290477.94828755
58244,4493453.30153114
58245,4008880.51920715
58246,5124215.50760922
58247,4321812.99423852
58248,4503215.70878636
58249,3024627.71669652
58250,4674550.21016785
58251,4236662.94785188
58252,4837773.06510651
58253,3497932.8300401
58254,4645522.25226933
58255,4242831.63918554
58256,2897646.10042781
58257,4226848.70936516
58258,3125389.13073901
58259,4453902.92090617
58260,3431264.42227003
58261,4725307.62976302
58262,4412939.12946313
58263,4777859.40142024
58264,3286360.14300381
58265,4661521.72118321
58266,3002658.70601163
58267,3892093.85459952
58268,2901261.6590491
58269,3156632.17698877
58270,2916669.97645628
58271,4589293.55199578
58272,3825358.02912823
58273,3639285.69689901
58274,4436344.59230128
58275,4289412.72732544
58276,3650398.27825034
58277,3660453.07436642
58278,4776568.72657498
58279,4419819.23889012
58280,4467812.1321152
58281,4026144.51268194
58282,4009776.76551479
58283,4638623.27095343
58284,2889634.25657237
58285,3683462.44724244
58286,4623283.34671433
58287,4246962.07108058
58288,3931146.3955774
58289,2613156.24480982
58290,4150822.04936452
58291,3897671.16807672
58292,3660041.04913635
58293,3168451.18822376
58294,4190973.91162108
58295,3629495.63756471
58296,4200805.09311933
58297,3154120.19457984
58298,5087187.960903
58299,4329752.67740473
58300,4072772.27678335
58301,3958629.1806686
58302,4497899.85491584
58303,4251593.08786602
58304,4896778.00829501
58305,3463955.36480792
58306,3089819.08848351
58307,4996494.04633172
58308,5091918.98239581
58309,5394233.02085832
58310,4252571.26624402
58311,4446650.90890522
58312,4657941.85636855
58313,2877859.99514958
58314,5210752.04286796
58315,2955949.5099622
58316,3881155.73067515
58317,3935796.43928872
58318,3665605.53692959
58319,4867973.66215409
58320,4812237.63529009
58321,4800786.43624183
58322,3503059.34680145
58323,4738602.27289876
58324,4594633.55001554
58325,2922752.75756472
58326,4039822.06693653
58327,4597995.28116352
58328,3226608.23570209
58329,2757613.4727582
58330,2849197.35133375
58331,4635148.62929423
58332,3175107.56667832
58333,4565787.47819176
58334,4628859.99557318
58335,4774558.1047077
58336,3863708.59065106
58337,4776981.86697499
58338,4472243.85179396
58339,4347175.4934672
58340,4501582.39705643
58341,3644217.14089443
58342,4128961.47285943
58343,4259725.34264678
58344,3699194.67596913
58345,3244842.60846912
58346,4964765.14017966
58347,4741832.2727558
58348,2924346.24106755
58349,4369381.34392383
58350,5143608.71606242
58351,3305238.7599259
58352,3872670.84986687
58353,4220254.78312521
58354,3826506.09137798
58355,4614719.75700448
58356,4689802.29555735
58357,4690230.57411398
58358,3790526.5503322
58359,4326522.70037846
58360,4762013.0114799
58361,4535694.18346741
58362,3633599.9784502
58363,4068161.71474612
58364,4027163.16705855
58365,3872316.43561997
58366,3409435.16244911
58367,3153228.32675349
58368,4397331.59497181
58369,4318952.91064878
58370,3229028.73508853
58371,4052093.2277982
58372,4990001.35388433
58373,4460772.80575925
58374,3738892.05208323
58375,4327277.77826071
58376,3674130.94880244
58377,3503333.41632494
58378,4069344.65140645
58379,4453394.87417413
58380,2658727.13850337
58381,5071154.67453747
58382,3382686.01194758
58383,4099957.21720469
58384,3796606.22539562
58385,3201722.45954986
58386,3701578.82807429
58387,2624619.17723883
58388,3728190.24979712
58389,4928414.29166761
58390,5408930.39273416
58391,4891258.42610889
58392,2934914.55817725
58393,3135144.34700224
58394,3328215.72614616
58395,4274528.44093234
58396,5079204.51548563
58397,3347907.10801115
58398,3770637.31547674
58399,3497244.51030624
58400,3425065.19074979
58401,3666783.67959952
58402,4101033.96689118
58403,3155294.00935074
58404,3272700.77290371
58405,3144080.73243014
58406,5223888.50313337
58407,4069237.96707763
58408,4507835.92077141
58409,3331734.59838192
58410,2610277.57499711
58411,4635296.2866653
58412,5012851.09449991
58413,3505728.7745268
58414,4402426.77429791
58415,3117725.40864103
58416,4950556.3967888
58417,4784381.53698867
58418,4253587.86474532
58419,3663696.31885409
58420,3065931.62609129
58421,3832074.22732366
58422,3958668.9799659
58423,3543245.51874384
58424,4106864.99768264
58425,4537377.52149481
58426,3553782.13233887
58427,4430885.86572026
58428,3104862.78248138
58429,4085972.81201983
58430,4519214.75627676
58431,4732476.64084171
58432,4606048.561894
58433,2539422.55374079
58434,4496681.76890207
58435,4651098.16668961
58436,3882730.55689416
58437,4415157.13812994
58438,3594779.64390721
58439,4492939.84288464
58440,3734816.42414804
58441,3741799.60966127
58442,4026636.46537408
58443,4443232.06592512
58444,4610693.34142626
58445,3795654.36421835
58446,3456274.07969754
58447,3647583.43412429
58448,5388587.91387024
58449,3515950.01495824
58450,3538155.81259802
58451,4130746.76029672
58452,4919502.12696584
58453,4595582.39014607
58454,4876082.51438806
58455,2869991.28431948
58456,3703969.63172481
58457,4335340.24360478
58458,3662413.21067536
58459,4014504.19858782
58460,3299863.80073238
58461,4705113.42641538
58462,4737341.1525384
58463,4333977.28744933
58464,3419256.49501556
58465,3990502.48805717
58466,3287714.17987421
58467,3300173.09582169
58468,3853537.73609059
58469,3812129.55678714
58470,4999160.67978613
58471,3322477.45779397
58472,3211306.8702046
58473,4317072.80345223
58474,4094832.76057153
58475,4209622.53849658
58476,5425033.04684197
58477,4121766.31226081
58478,4122103.53631183
58479,4803003.80135772
58480,3832483.31218899
58481,4390455.10775936
58482,4256592.11590168
58483,4613016.83640733
58484,4054588.63381819
58485,4854319.76822354
58486,4435782.85227514
58487,4853268.93594548
58488,4195572.38577386
58489,4172033.84059271
58490,3329315.47566096
58491,3824098.44163361
58492,3791803.56293801
58493,3286210.95465649
58494,3714318.35596826
58495,4435137.77990661
58496,3763674.57150855
58497,5003362.87398033
58498,3862514.24200578
58499,4049707.65012373
58500,4551874.82180207
58501,5420329.94042447
58502,5366695.26150208
58503,5080426.19629681
58504,4282924.26551232
58505,3692343.97257926
58506,3292198.58600482
58507,3169052.3557347
58508,5021178.45092463
58509,4005626.64185742
58510,3624677.3910604
58511,4724446.5482017
58512,3512367.85927465
58513,5135490.4221946
58514,2812532.87356036
58515,3972833.0775966
58516,5061416.54307
58517,4076088.82369822
58518,3227397.51802185
58519,4860539.20293244
58520,5382308.15675291
58521,3563789.24515455
58522,5281902.79132723
58523,3789602.83592414
58524,4242926.31581729
58525,5312229.17180163
58526,4748855.62117143
58527,4296196.69708785
58528,3248048.79656074
58529,3979487.86205834
58530,4833399.5704433
58531,3985715.62008347
58532,3347437.47949658
58533,3531390.38746593
58534,3603443.9895789
58535,4489295.1821675
58536,3684860.29309006
58537,3489470.16482438
58538,4556994.69373008
58539,3279550.37583238
58540,3225571.04095072
58541,4775676.75810618
58542,4245562.9154503
58543,4271688.82228601
58544,4103123.91768862
58545,4845813.8708266
58546,2555925.40434889
58547,4416298.53857708
58548,3040927.00325335
58549,5077766.19962276
58550,3047271.13690038
58551,4758608.61221357
58552,3544940.98177911
58553,4166796.87933567
58554,3637834.28262141
58555,2614396.87852792
58556,3837068.74200935
58557,4340866.04176331
58558,5269330.52196593
58559,4205488.7368744
58560,4205696.63277604
58561,4110336.55637778
58562,5192218.5125135
58563,4628729.45234027
58564,3871437.11055383
58565,3482748.41311175
58566,4392574.83957885
58567,3187725.19328642
58568,3524552.80757235
58569,2724498.66049004
58570,4239187.085647
58571,4481371.80121324
58572,3389448.55770061
58573,3268279.97800081
58574,4447737.54033046
58575,4348082.50726343
58576,4697837.48513254
58577,4922451.94990454
58578,3256622.91340018
58579,2557420.89163232
58580,4483911.76193336
58581,4514376.88578595
58582,3214333.60769289
58583,3801716.60856731
58584,5502390.77273204
58585,4476772.04354262
58586,4153213.49955299
58587,4866345.35760616
58588,4818658.07121896
58589,4016989.07673775
58590,3717247.25852725
58591,4649815.60329891
58592,4627246.48533004
58593,3889847.47993186
58594,3079471.67943711
58595,4796920.47978736
58596,4890023.31837018
58597,4559144.45801807
58598,2906104.80297094
58599,3313294.71897985
58600,5325750.87632322
58601,3487072.85989487
58602,3489763.50696039
58603,5029840.66581329
58604,2899045.79760755
58605,5083986.12739677
58606,4156467.355176
58607,4309268.95401026
58608,4540403.68082418
58609,3866550.92798762
58610,2874719.22557636
58611,3470489.66917927
58612,3454348.54343362
58613,4611935.2173309
58614,4440986.7170392
58615,4311489.65658326
58616,4073633.56940183
58617,3528578.61501562
58618,3767014.33417442
58619,3286364.35309869
58620,3664919.83630699
58621,3550381.55524427
58622,2656000.30440583
58623,4563084.5029385
58624,4027445.04290633
58625,4296338.99609975
58626,3641353.0971655
58627,3325246.82224237
58628,5133631.31664753
58629,2807702.44535388
58630,4777796.88865727
58631,4637968.00669184
58632,4968061.73247918
58633,4072949.78836275
58634,3864185.22449828
58635,4842031.66305246
58636,4267504.37105803
58637,4887097.37834811
58638,5509326.7400437
58639,4227335.52929529
58640,4434998.15392314
58641,5264680.91573782
58642,4928470.99244507
58643,5083895.60629032
58644,4669174.53452297
58645,3648212.63669175
58646,4585329.22679636
58647,3584527.28086397
58648,4248445.89707403
58649,4606391.8762928
58650,4015235.92091114
58651,4427879.9116067
58652,4690137.12329339
58653,4491031.26053791
58654,4026405.04180934
58655,4133540.71469829
58656,4235467.67334224
58657,3790212.92157906
58658,4779488.47692573
58659,4298324.67580617
58660,3531268.23187276
58661,4745799.29353178
58662,3878522.70257485
58663,4013009.05655769
58664,5654655.58525011
58665,4623910.26405993
58666,4879851.12249486
58667,3283772.69437311
58668,4279715.71889195
58669,3970450.54376032
58670,5153003.51411004
58671,4274159.07432933
58672,4267235.92272844
58673,4415087.99819612
58674,3147320.6013241
58675,3914017.18945637
58676,4411639.55912753
58677,3973662.4663934
58678,4298178.03561136
58679,3753579.40999343
58680,5120029.56386362
58681,4766973.81996716
58682,5011329.52225085
58683,4164427.50385721
58684,2481723.96187424
58685,3800818.75186541
58686,5252057.2785811
58687,4286231.04920056
58688,4519365.43515609
58689,5265630.67424972
58690,5121299.96330603
58691,4057587.11440855
58692,3530895.29815391
58693,3943532.17253565
58694,3951860.99542948
58695,3016332.25212038
58696,4524753.26583285
58697,4750063.13739878
58698,4391335.78609904
58699,3380073.57598833
58700,3436615.69103597
58701,3327417.83639297
58702,4752473.94988944
58703,4518540.32156241
58704,3545209.14656085
58705,4148467.20485197
58706,4091464.68035946
58707,4113578.05221589
58708,4133119.68262671
58709,3544416.35622792
58710,3416436.19027415
58711,4507360.05695348
58712,3769370.64007522
58713,5015311.86895984
58714,3746848.86588486
58715,4215605.04057889
58716,4598245.87031768
58717,4212033.7039817
58718,4766964.88723196
58719,3821478.85481942
58720,4313776.31176026
58721,4748611.20843194
58722,3856222.17630333
58723,3597322.70936684
58724,4971578.85694661
58725,4714982.25604057
58726,3180993.14315621
58727,3981558.81527976
58728,3448079.18835313
58729,3686776.41634678
58730,3080514.17991672
58731,5157042.6661213
58732,4006540.97355765
58733,5195930.40345349
58734,4978689.7627529
58735,4850458.49990516
58736,4267546.2398986
58737,2502099.01332608
58738,4528011.40309002
58739,3339588.37725126
58740,4591521.97001344
58741,4266796.14597783
58742,4796408.2737435
58743,2980168.98999547
58744,3525817.60120668
58745,3097073.72238869
58746,3477881.18733849
58747,3510607.91454082
58748,4603425.72848557
58749,3574622.59418072
58750,2702771.56648439
58751,3208037.22491413
58752,4370561.49873506
58753,4446488.18726909
58754,4180073.56014756
58755,3625936.12269575
58756,4607889.96794212
58757,4551111.04047413
58758,5346580.07092556
58759,4350161.15565662
58760,5012553.79622862
58761,3779522.17334318
58762,4785381.05247507
58763,5444900.14266823
58764,4004256.60394656
58765,3403834.84453263
58766,4703744.18830694
58767,4547028.44287758
58768,4059352.23851475
58769,3488225.62114407
58770,4910395.38147502
58771,4519160.84415749
58772,3925550.92706682
58773,4826269.0875929
58774,4550985.69497216
58775,4206314.313282
58776,4495427.56101954
58777,3565077.79362066
58778,4077488.70700342
58779,2865823.80412954
58780,3789330.50392595
58781,4082208.13225314
58782,4917239.44064063
58783,3791233.7506886
58784,4854387.05296551
58785,5253761.55748837
58786,4133915.76528023
58787,4698728.74377673
58788,2688594.10411899
58789,4149140.93322538
58790,4369527.35536607
58791,3795791.83843658
58792,3773526.96802498
58793,3826192.75292513
58794,3666535.43413953
58795,5722728.78989145
58796,4522500.86213498
58797,3657165.40016257
58798,4744178.58598001
58799,3477784.79106785
58800,4775687.1178544
58801,4418867.00555001
58802,5192769.657492
58803,4400063.89561722
58804,4407706.87606222
58805,4530052.97245845
58806,4041132.65711147
58807,4385788.92919582
58808,3615141.36813558
58809,3911844.2318857
58810,4192880.8047564
58811,4575178.59962295
58812,4863423.14731193
58813,4492419.77466278
58814,4185130.36253311
58815,2491658.4703501
58816,3955273.94631802
58817,4580039.77378039
58818,4014091.07274119
58819,4552767.9907423
58820,5486226.04033126
58821,3130427.67814917
58822,4867901.6613704
58823,4915891.37256081
58824,4059683.63010642
58825,4756859.50526003
58826,3887363.19230609
58827,4692095.75274067
58828,4911901.48494883
58829,5022294.1812214
58830,4881947.64359497
58831,5027947.74250939
58832,5001236.63215134
58833,3773510.68509594
58834,3600719.76521438
58835,4174942.73997393
58836,4254338.63970798
58837,5108125.39726697
58838,4470829.51850429
58839,4607244.39370088
58840,3657006.12108369
58841,5127872.98343091
58842,3241075.60633929
58843,4815113.59827223
58844,4235640.37500513
58845,3454482.82495451
58846,3616225.49394033
58847,3836556.97412093
58848,4104881.51322852
58849,4867204.10739417
58850,4782836.30410462
58851,4478147.3081908
58852,4708986.89840739
58853,4039676.19592696
58854,3933828.07293621
58855,4415583.88325489
58856,3707681.01827251
58857,3757370.57938578
58858,4346703.06202435
58859,4672796.36696506
58860,2705401.55478434
58861,3324362.86106843
58862,3932915.83050324
58863,3708999.58388344
58864,3896166.44585136
58865,4906014.75157849
58866,4027123.09359008
58867,4316862.23670162
58868,4031048.2981419
58869,4726844.23367208
58870,5163781.94376874
58871,4278374.0585223
58872,3332381.0108178
58873,4038665.52007435
58874,4211479.99550742
58875,4341139.77272067
58876,3663566.48220661
58877,4012017.05963732
58878,4222476.1318285
58879,5049151.18852974
58880,4425857.44726573
58881,4161190.04779264
58882,4139761.88101353
58883,4716583.30270333
58884,5034569.12223848
58885,3443747.90908656
58886,4864274.63867325
58887,5335676.82234775
58888,3383895.03238667
58889,4098689.50615048
58890,3775866.96208087
58891,4219294.50704478
58892,3584122.70818894
58893,2926131.16155476
58894,3512675.13760119
58895,3040149.5114922
58896,4467927.63648772
58897,3556963.12017717
58898,4501647.31898162
58899,3372774.2870838
58900,4327558.10007384
58901,3700510.32940005
58902,4300179.91787854
58903,4442509.67815552
58904,3358447.00571086
58905,3462011.87625067
58906,4195118.6916323
58907,3997458.61864307
58908,3072206.53498741
58909,4642155.85332374
58910,4869631.10167175
58911,4886179.40944641
58912,3818462.86427134
58913,4163966.12281044
58914,4353910.98171822
58915,3420900.98875303
58916,5643670.44576957
58917,5537778.30195179
58918,2536339.20132774
58919,3321618.07220647
58920,4781206.08144845
58921,3197938.07152183
58922,4075124.46529929
58923,4953729.23201322
58924,4941889.09824582
58925,4549988.63819516
58926,4231855.2272975
58927,3570656.48553839
58928,4560215.39962501
58929,3764875.04144784
58930,4662048.0777462
58931,4531264.23422602
58932,4168884.09238469
58933,4198473.84738624
58934,3587373.16051215
58935,4405557.48702238
58936,3095112.38590659
58937,3330862.9501956
58938,4224523.21817489
58939,3765740.5725328
58940,3937978.34464213
58941,4091913.99232362
58942,3785143.70231446
58943,4793334.70147605
58944,4841629.41741441
58945,3004581.74802981
58946,4965273.63236622
58947,4837122.35718526
58948,3780307.03707005
58949,3713895.54020627
58950,4923708.90594348
58951,4873923.43747091
58952,4363723.64508459
58953,4600990.98472288
58954,3859514.47368303
58955,4369488.9809675
58956,4809651.96083688
58957,3904601.22925462
58958,4342953.49791157
58959,4567078.0114902
58960,5038425.62012376
58961,3317457.35504631
58962,4108028.26160708
58963,3868865.16868792
58964,4170367.76906766
58965,4184945.65701852
58966,2525700.87233183
58967,4040799.48338803
58968,5031302.41380299
58969,5084601.62707686
58970,4205638.37122414
58971,3180144.77272749
58972,4766307.49087104
58973,4414705.50228976
58974,4698304.08659421
58975,4458939.97367291
58976,4377375.93548816
58977,3995580.76398042
58978,4622369.29980686
58979,4793873.76472671
58980,3519713.93160358
58981,3996717.54522075
58982,3683813.81161586
58983,4542867.94512327
58984,3370548.48203644
58985,3743183.31161514
58986,3787795.83368467
58987,5085484.79805293
58988,3445796.48092372
58989,4752841.81135486
58990,3731606.13201967
58991,4976590.74907106
58992,2519188.72012129
58993,3437616.24448712
58994,4481394.86779691
58995,5200098.44950713
58996,3079547.6116254
58997,4541146.34411331
58998,3921435.0395489
58999,4468565.16634099
59000,4657876.01065887
59001,2807727.35146214
59002,3450250.70512357
59003,2971198.55861123
59004,4057241.21452959
59005,4774682.9495934
59006,4251276.57946359
59007,4332114.12219273
59008,3451746.70248788
59009,3054976.40508727
59010,4856554.21344835
59011,4023989.31697898
59012,2466705.94264279
59013,4423990.66483493
59014,4373095.93942435
59015,3645572.93660056
59016,3062939.95355181
59017,4793256.06257605
59018,3595133.68147493
59019,4989848.41117731
59020,4698248.34814426
59021,4776125.88137327
59022,4932241.88204474
59023,4609590.85253249
59024,4613030.81760551
59025,3504156.95844166
59026,3033465.98274901
59027,4987612.91764261
59028,4962876.63418471
59029,4006628.60518267
59030,4052207.94885826
59031,4329529.74557417
59032,4942489.0238386
59033,3940789.19546051
59034,3447155.4314512
59035,4390721.19216158
59036,3633363.52119076
59037,3843667.44980958
59038,5092163.426767
59039,4380619.34734779
59040,4898616.65084703
59041,3158740.60008246
59042,3950405.0692519
59043,4236089.43269272
59044,4244698.61235015
59045,2952201.0437537
59046,3939510.3241557
59047,4843812.72175685
59048,3968360.88264682
59049,5395942.39013791
59050,4246965.12604724
59051,3899688.67491631
59052,3361142.77485532
59053,5092038.86390588
59054,3838609.2027553
59055,4436567.17490832
59056,2637804.80197142
59057,3826907.38395918
59058,4074853.20178584
59059,3820999.40970281
59060,3590251.30497655
59061,3074691.90762838
59062,3741225.57662757
59063,4165569.42238527
59064,3483132.4973488
59065,5416785.15956704
59066,4135014.42080771
59067,3613099.98042089
59068,3430622.28233711
59069,3449210.84954205
59070,4502912.21053769
59071,4806035.8347707
59072,4332862.2094634
59073,4477250.00280104
59074,4306482.32867727
59075,4219126.37996498
59076,4094419.85157686
59077,3532697.31860102
59078,2806612.72992839
59079,3186303.34605818
59080,4537600.02005099
59081,2538053.78624078
59082,4831474.75038544
59083,5326845.46693283
59084,4893260.40211775
59085,4556738.80925764
59086,5337753.45042408
59087,3670583.98701681
59088,4831274.93294724
59089,4614627.26146696
59090,4128951.35284922
59091,5004411.16761425
59092,4437181.58374107
59093,4917125.4878332
59094,4362447.60504944
59095,4599858.56155314
59096,4493616.64849805
59097,4311652.48562911
59098,4522419.07465252
59099,4284039.75904754
59100,4807448.18273177
59101,4623021.29691969
59102,4390183.98511675
59103,3743164.97680409
59104,2959583.76492438
59105,3809978.9336419
59106,4868336.3754956
59107,4360422.63880385
59108,3515577.14756903
59109,4208198.25636439
59110,4723528.71520627
59111,4040751.12808958
59112,4025531.82716212
59113,4952146.40385384
59114,4186451.00816288
59115,4620399.54061729
59116,4775718.99536076
59117,4136325.11687876
59118,4549353.8900963
59119,3970592.18968342
59120,4858389.9604872
59121,3838245.99583734
59122,5028220.35509272
59123,4272008.26210295
59124,2548844.95204974
59125,2885149.2479968
59126,4915773.50672538
59127,3113989.23909329
59128,4179914.64721483
59129,3303567.3480746
59130,3733282.38323966
59131,4889548.49056421
59132,4064759.32519109
59133,3564841.68020879
59134,5292991.74940361
59135,5509932.53049885
59136,2979039.47055436
59137,3332478.18057011
59138,4869750.52540951
59139,4358615.05071261
59140,3244051.25824069
59141,4066718.11983654
59142,4430451.33065274
59143,4176375.48236805
59144,2833592.84614063
59145,3027872.46314574
59146,4853196.95980471
59147,5075570.60063761
59148,3417532.37484884
59149,4514252.39295729
59150,4446366.06657755
59151,4032852.22805087
59152,4420315.99749381
59153,5166308.5704794
59154,4531724.93806489
59155,4658477.66727705
59156,3768416.16569372
59157,3921990.17175362
59158,4083891.0737823
59159,3554279.52689491
59160,3164750.01833141
59161,4549210.11110826
59162,4183897.11264599
59163,4796406.39818082
59164,3487477.88041555
59165,4947581.67773927
59166,4623041.37569972
59167,4409708.34791893
59168,4896067.16715917
59169,4624798.93605437
59170,3477776.52160246
59171,5292076.77889308
59172,4523402.89059987
59173,3956045.90915768
59174,3369276.40578989
59175,3761447.72329148
59176,4721156.74142984
59177,3026512.93647693
59178,3544741.56432574
59179,4724059.42142034
59180,3421585.43617852
59181,4096518.13208404
59182,4170075.72064187
59183,4964220.49252542
59184,3857076.58422295
59185,2660314.04177429
59186,2693791.19059756
59187,3287766.12548951
59188,2852528.60023017
59189,2991257.97471422
59190,3879864.18562188
59191,3373288.65248428
59192,4241225.35489602
59193,3087656.33660227
59194,3893436.24534075
59195,4605201.0335815
59196,4219816.08764617
59197,3816110.02269381
59198,2474852.97024444
59199,3868787.30664927
59200,4552136.22716811
59201,3519643.50170583
59202,4008630.79127696
59203,4982794.08572319
59204,2550749.54717695
59205,4372489.50096844
59206,4975612.94812938
59207,3210090.57005067
59208,3934410.37201925
59209,4648965.02482385
59210,5297534.17332293
59211,4652830.59742089
59212,3917925.04596351
59213,4475430.24226502
59214,4839099.21537234
59215,4469546.30156514
59216,4498752.62616444
59217,3004280.27025774
59218,4114114.36576351
59219,4249346.59489949
59220,5019433.59685685
59221,2826876.86851067
59222,3893219.56414087
59223,5031348.98015173
59224,3953292.21738641
59225,5497682.90430965
59226,5036879.22407752
59227,4550598.23919719
59228,4359647.2566529
59229,4585524.88015546
59230,3371304.76223612
59231,4301332.44176063
59232,4363857.91561954
59233,3759413.58067908
59234,4236818.5655987
59235,4745500.51104769
59236,4169399.75325006
59237,3408196.77110791
59238,4716225.36903603
59239,4867492.00241267
59240,2804092.97662567
59241,4540253.96192837
59242,4610025.76015975
59243,3528421.71932215
59244,5269667.94379339
59245,3140004.31672569
59246,3690348.1584199
59247,3161024.72562019
59248,3915282.35949452
59249,5423386.3808005
59250,4736774.40186116
59251,3103577.41646931
59252,4833619.8302129
59253,4793697.55573972
59254,4523069.34754672
59255,3987243.42456433
59256,4881224.36599995
59257,3952243.60164575
59258,4635970.78942064
59259,4296374.64603314
59260,3830322.64748717
59261,3220776.40511031
59262,3540408.55499693
59263,3111856.61481593
59264,3488341.08393386
59265,3495496.05474297
59266,3580825.09732519
59267,4344775.30188159
59268,4696725.91000847
59269,2991887.21800693
59270,4872225.91725601
59271,4268631.28015981
59272,5222010.3809352
59273,5095044.97029368
59274,3816894.63807275
59275,3251282.26686503
59276,4655379.61254459
59277,2866679.48741853
59278,4707083.78960045
59279,4250147.01112662
59280,2652824.41354537
59281,3600384.81052373
59282,4047580.48984858
59283,3592506.89923054
59284,3238967.88083917
59285,3393289.80403455
59286,3210489.57162583
59287,2977000.83650927
59288,2741314.67332775
59289,3834163.27786726
59290,4615807.21137248
59291,4224634.88044439
59292,4826812.7988346
59293,4351673.76109356
59294,3337311.74090459
59295,4768246.42540424
59296,2539484.77621984
59297,3801918.36229196
59298,4405918.55194004
59299,3704052.80761957
59300,3490106.1193283
59301,3477288.24664463
59302,4492781.69040343
59303,3125548.22780103
59304,4556273.48964078
59305,3484810.39058928
59306,4981686.71306934
59307,4530501.18567295
59308,4439007.3000583
59309,3506641.03792104
59310,3995191.02610622
59311,4061189.392742
59312,3667381.88388258
59313,3902029.92512088
59314,4462525.58696667
59315,4838391.25071184
59316,5102584.84508484
59317,4622224.76304629
59318,4200081.73771892
59319,3923965.62682178
59320,4176532.51162406
59321,4412142.22824165
59322,4822183.88485952
59323,5496997.34242285
59324,4009259.24871563
59325,4269139.94608336
59326,4047320.29965308
59327,3914407.48737445
59328,2858682.61498867
59329,4489809.73035398
59330,3933526.90168959
59331,3773628.31434853
59332,3623078.8689126
59333,3544010.35321878
59334,3084322.35291301
59335,5009135.9750981
59336,2910704.41525624
59337,4375066.90520881
59338,4028162.50958258
59339,4802897.14991687
59340,4744861.35822931
59341,3724975.84547334
59342,5386232.33107279
59343,4182409.31595544
59344,4264167.55515465
59345,4547655.01443785
59346,5110752.1356559
59347,3607752.67474035
59348,5131368.27908257
59349,4114029.31680056
59350,3471577.13661458
59351,3226114.2999559
59352,3723558.4060207
59353,4840781.71187181
59354,4162218.91758042
59355,4369920.49558745
59356,3119441.48400318
59357,4289324.31614801
59358,3218017.91097882
59359,4178894.63143156
59360,4489321.42502155
59361,4468018.90253524
59362,4204808.43795465
59363,4436314.84075892
59364,4718900.99366335
59365,4313067.22633204
59366,3494191.90636225
59367,2725253.76747161
59368,4692640.33289699
59369,3330387.62630065
59370,3023990.7452974
59371,4064439.76762164
59372,4714979.00577843
59373,4031440.84703783
59374,4222241.64715067
59375,4230495.27914668
59376,3112007.45754063
59377,4411530.77850758
59378,5024732.05185119
59379,4431591.29084945
59380,4594255.74821887
59381,3013142.61794175
59382,4102730.66293087
59383,4327261.13665916
59384,4394986.48526371
59385,4675854.1103561
59386,3673926.4144218
59387,4061311.49044743
59388,4182597.56597909
59389,3902808.86172963
59390,4022875.27322858
59391,4087016.09706677
59392,4434133.68779913
59393,4686979.26516149
59394,4973761.54853503
59395,5305324.73964241
